4126.7,4126.5,4126.3,4126.25,4126.15,4129.05,4129.1,4129.15,4129.2,4129.25,6,6,9,4,10,13,38,9,108,4,1,1,2,1,1,4,5,3,3,1,dp,BSE:TCS-A,1734956284.805987
4125.8,4125.75,4125.7,4125.6,4125.55,4128.45,4128.5,4128.55,4128.6,4128.65,4,4,6,3,6,8,5,47,4,40,1,1,1,1,1,3,2,5,1,5,dp,BSE:TCS-A,1734956286.146784
4125.85,4125.8,4125.75,4125.7,4125.55,4128.4,4128.45,4128.5,4128.55,4128.6,7,4,4,6,6,8,5,4,6,4,2,1,1,1,1,3,2,1,1,1,dp,BSE:TCS-A,1734956286.822136
4125.35,4125.3,4125.25,4125.15,4125.0,4128.05,4128.1,4128.15,4128.2,4128.25,3,5,4,10,6,1,18,33,14,18,1,1,1,1,1,1,4,4,2,3,dp,BSE:TCS-A,1734956288.537381
4125.35,4125.3,4125.25,4125.15,4125.1,4127.95,4128.0,4128.05,4128.1,4128.15,3,5,4,10,3,35,16,6,19,16,1,1,1,1,1,3,3,1,3,2,dp,BSE:TCS-A,1734956289.212023
4125.55,4125.5,4125.45,4125.4,4125.35,4128.35,4128.6,4128.65,4128.7,4128.8,182,6,15,22,16,11,3,1,41,13,3,1,2,4,2,3,1,1,2,2,dp,BSE:TCS-A,1734956296.117146
4126.2,4126.15,4126.1,4126.0,4125.9,4128.3,4128.35,4128.65,4128.7,4128.75,4,1,6,4,6,6,14,3,44,5,2,1,1,1,1,1,3,1,3,1,dp,BSE:TCS-A,1734956298.113856
4126.2,4126.15,4126.1,4126.0,4125.9,4129.1,4129.15,4129.25,4129.3,4129.35,195,2,6,4,16,4,4,6,7,3,5,2,1,1,3,1,1,1,2,1,dp,BSE:TCS-A,1734956300.932232
4126.8,4126.75,4126.55,4126.5,4126.4,4130.35,4130.4,4130.45,4130.65,4130.9,9,12,6,5,10,8,26,10,23,54,3,3,1,1,1,2,2,1,4,2,dp,BSE:TCS-A,1734956302.123959
4127.8,4127.75,4127.55,4127.35,4127.2,4130.05,4130.1,4130.15,4130.2,4130.25,10,13,6,6,10,7,4,6,40,6,3,3,1,1,1,2,1,1,2,1,dp,BSE:TCS-A,1734956310.552696
4127.8,4127.75,4127.55,4127.35,4127.2,4130.05,4130.1,4130.15,4130.2,4130.25,10,13,6,6,10,4,4,6,9,6,3,3,1,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956310.931015
4127.8,4127.75,4127.55,4127.35,4127.2,4130.05,4130.1,4130.15,4130.2,4130.25,10,13,6,6,10,4,7,6,6,6,3,3,1,1,1,1,2,1,1,1,dp,BSE:TCS-A,1734956311.725073
